0.678,0.387
0.682,0.388
0.684,0.389
0.685,0.389
0.689,0.389
0.691,0.39
0.692,0.39
0.696,0.391
0.698,0.391
0.699,0.392
0.703,0.392
0.706,0.393
0.707,0.393
0.71,0.394
0.713,0.395
0.717,0.395
0.72,0.396
0.721,0.396
0.725,0.397
0.728,0.398
0.731,0.399
0.732,0.399
0.736,0.4
0.738,0.4
0.74,0.4
0.744,0.401
0.746,0.402
0.748,0.402
0.752,0.403
0.756,0.404
0.758,0.405
0.76,0.405
0.764,0.406
0.768,0.407
0.772,0.408
0.773,0.408
0.776,0.409
0.78,0.41
0.785,0.411
0.789,0.412
0.793,0.414
0.798,0.415
0.801,0.416
0.802,0.416
0.807,0.417
0.81,0.418
0.811,0.419
0.816,0.42
0.821,0.421
0.823,0.422
0.825,0.423
0.829,0.424
0.83,0.424
0.832,0.425
0.834,0.426
