0.424,0.499
0.426,0.499
0.427,0.499
0.428,0.499
0.429,0.499
0.431,0.499
0.433,0.5
0.434,0.5
0.436,0.5
0.438,0.5
0.439,0.5
0.441,0.5
0.443,0.501
0.444,0.501
0.446,0.501
0.448,0.501
0.449,0.501
0.451,0.501
0.453,0.502
0.454,0.502
0.456,0.502
0.458,0.502
0.46,0.502
0.461,0.502
0.463,0.503
0.465,0.503
0.466,0.503
0.468,0.503
0.47,0.503
0.471,0.503
0.472,0.504
0.473,0.504
0.475,0.504
0.477,0.504
0.478,0.504
0.48,0.504
0.482,0.505
0.484,0.505
0.485,0.505
0.487,0.505
0.489,0.505
0.491,0.506
0.492,0.506
0.494,0.506
0.496,0.506
0.498,0.506
0.5,0.507
0.501,0.507
0.503,0.507
0.505,0.507
0.507,0.507
0.509,0.508
0.51,0.508
0.512,0.508
0.514,0.508
0.516,0.508
0.518,0.509
0.519,0.509
0.521,0.509
0.522,0.509
0.523,0.509
0.525,0.51
0.527,0.51
0.529,0.51
0.53,0.51
0.532,0.51
0.534,0.511
0.536,0.511
0.538,0.511
0.54,0.511
0.542,0.512
0.543,0.512
0.544,0.512
0.545,0.512
0.547,0.512
0.549,0.513
0.551,0.513
0.553,0.513
0.555,0.513
0.557,0.514
0.558,0.514
0.56,0.514
0.562,0.514
0.564,0.515
0.566,0.515
0.568,0.515
0.57,0.515
0.572,0.516
0.573,0.516
0.574,0.516
0.576,0.516
0.578,0.516
0.58,0.517
0.582,0.517
0.584,0.517
0.586,0.517
0.588,0.518
0.59,0.518
0.592,0.518
0.594,0.518
0.595,0.519
0.596,0.519
0.598,0.519
0.6,0.519
0.602,0.52
0.604,0.52
0.606,0.52
0.608,0.52
0.61,0.521
0.612,0.521
0.614,0.521
0.616,0.522
0.617,0.522
0.618,0.522
0.62,0.522
0.622,0.523
0.624,0.523
0.626,0.523
0.628,0.523
0.63,0.524
0.632,0.524
0.634,0.524
0.637,0.525
0.639,0.525
0.641,0.525
0.643,0.526
0.645,0.526
0.646,0.526
0.647,0.526
0.649,0.527
0.651,0.527
0.654,0.527
0.656,0.528
0.658,0.528
0.66,0.528
0.661,0.529
0.662,0.529
0.665,0.529
0.667,0.529
0.668,0.53
0.669,0.53
0.671,0.53
0.673,0.531
0.675,0.531
0.676,0.531
0.678,0.531
0.68,0.532
0.682,0.532
0.683,0.532
0.684,0.532
0.687,0.533
0.689,0.533
0.69,0.533
0.691,0.534
0.694,0.534
0.696,0.534
0.697,0.535
0.698,0.535
0.7,0.535
0.703,0.536
0.705,0.536
0.707,0.536
0.71,0.537
0.712,0.537
0.714,0.538
0.717,0.538
0.719,0.539
0.722,0.539
0.724,0.539
0.726,0.54
0.729,0.54
0.731,0.541
0.734,0.541
0.736,0.542
0.738,0.542
0.741,0.543
0.743,0.543
0.746,0.543
0.748,0.544
0.751,0.544
0.753,0.545
0.756,0.545
0.758,0.546
0.761,0.546
0.763,0.547
0.766,0.548
0.768,0.548
0.77,0.548
0.771,0.549
0.774,0.549
0.776,0.55
0.777,0.55
0.779,0.55
0.781,0.551
0.784,0.551
0.787,0.552
0.789,0.552
0.792,0.553
0.795,0.554
0.797,0.554
0.799,0.554
0.8,0.555
0.803,0.555
0.805,0.556
0.806,0.556
0.808,0.557
0.811,0.557
0.813,0.558
0.814,0.558
0.816,0.559
0.819,0.559
0.82,0.559
0.822,0.56
0.825,0.56
0.828,0.561
0.83,0.562
0.833,0.563
0.835,0.563
0.836,0.563
0.839,0.564
0.842,0.565
0.845,0.565
0.848,0.566
0.849,0.566
0.851,0.567
0.853,0.567
